SKU	UPC	Best Buy SKU
HQATMNTLR_BB	636980702919	
HQALPE6_BB	187016557961	1305663815
HQANB10L_BB	886610062276	5862148
HQAMCSD8GB_BB	740617153699	3739625
SUR4962_BB	636980700397	
SDR7262_BB	636980701363	
HQADCVB_BB	811709012016	5015219
RSR4652_BB	636980700298	1305200324
DK007_BB	854283000437	
ZE-4358U_BB	811709011330	5187477
ZE-FP122_BB	187016279436	1304872874
ZE-2537U_BB	811709011286	1305121735
FILUV43_BB	871436008065	1305081046
HQAZCF_BB	871436000656	
BATDCKITAAA3_BB	718122073191	
ZE-NB5L_BB	811709011576	
ZE-TR201P_BB	811709011927	3940488
ZE-UV62_BB	811709010210	5170535
ZE-CBGT2_BB	187016329490	
ZE-ENEL3E_BB	811709011521	
ZE-LPE5_BB	811709011934	
ZE-CHOL-LI_BB	811709013051	
ZE-RMC30_BB	811709011071	
ZE-3458F_BB	811709012566	
ZE-3537T_BB	811709012184	
ZE-DS12_BB	811709011484	1305443790
ZE-HD900_BB	811709012283	4167595
ZE-QC4000_BB	811709015956	1305648423
ZE-TR101A_BB	811709010081	5015167
ZE-TTS_BB	811709012108	1304906791
ZE-UV37_BB	811709010142	
ZE-3252F_BB	811709012924	
ZE-CGRD54_BB	811709011637	
20406-SAKAR_BB	021331204066	5374114
BPLI40B_BB	021331793409	3593387
GZ1003_BB	021331163448	4661065
86048_BB	021331718389	
ASAKDSY96010K1_BB	610696360342	
20509G-RED_BB	610696360359	4713526
32070_BB	021331320704	5181252
50085SAK_BB	021331500854	5237403
LCH-R_BB	681066597309	4163004
DOFF51_BB	681066528303	
20409G-RED_BB		
BPLS1_BB	021331546562	3593332
82809-PNK_BB	021331828095	
UV30CL_BB	021331259189	5612368
DOCN120_BB	681066484302	1305647655
50056-TRU_BB	021331500564	
HS-5005-CN_BB	021331143242	1304669825
DOFA70_BB	021331878595	5181304
MCSD16GB_BB	619659052775	3944924
SUR4952_BB	681066511305	
SUR5877_BB	636980700588	1305521139
FILCP46_BB	021331370105	1304630412
TR60N_BB	021331870032	3915031
89099-SAKAR_BB	021331890993	5104151
FILCP49_BB	021331370143	1305119510
HQANPBG1_BB	DB2052931247	
SUR2737_BB	636980700045	
SUR6772_BB	021331489173	1305199192
CAP52_BB	636980512068	5183948
CAP62M_BB	009219043303	1304523677
AFLATTV70K2_BB	718122050161	
HQACF8GB_BB	804272720105	3946534
HQAFMT_BB	811709010876	
SDR62S7_BB	999999994240	1305202595
CAP62_BB	636980512099	5183957
FILCP37_BB	811709010333	1304906609
SAKDFKC22_BB	718122051564	
67109_BB	021331671097	
SDR6258_BB	636980701295	
SDR7772_BB	636980701400	1305200447
CAP55_BB	636980512075	1305122114
KIT1452_BB	021331377265	
19909-HK_BB	021331573322	
79933NSP_BB	021331799333	1304434126
11609-HK_BB	021331116093	1305511109
23070VGA_BB	021331230706	
96005-SAKAR_BB	021331960054	
35480_BB	021331354808	
57482_BB	021331574824	
ASAKNRF38056K1_BB	610696362421	
91063-TRU_BB	021331910639	
25072SAK_BB	021331250728	5046527
81809_BB	021331818096	4719132
46063_BB	021331460639	4809046
JAZ61258_BB	021331595836	1305242782
96001-WM_BB	021331960016	
CR72ECOPK_BB	021331476661	4408536
AHKITTYDORMK1_BB	610696355942	
FK305CL_BB	021331258786	
CB120_BB	021331952066	
ZE-2X37S_BB	811709011255	1304673341
ZE-CPL37_BB	811709010333	1304906609
ZE-CPL62_BB	811709010401	1304906647
ZE-DK334_BB	811709011101	1304906777
ZE-FLK62_BB	811709010586	1304906692
ZE-HLH67_BB	811709010739	1304906739
IR-MAT36_BB	811709012351	6567407
ZE-UV30_BB	811709010128	
ZE-CH945_BB	811709011811	
ZE-CPL95_BB	811709010463	
ZE-NPFG1_BB	811709012177	
ZE-CH8092L_BB	811709011989	
AZKSZECBG7DK1_BB	610696351777	
ZE-690EX_BB	187016641769	1305120448
ZE-CHNB7L_BB	811709012542	1305648416
ZE-CPL55_BB	811709010388	1304906630
ZE-HLH77_BB	811709010753	1304906746
ZE-WRL3_BB	811709011033	4499014
MISP104_BB	871436006573	
TS2GJFV30_BB	760557818700	3999787
TRASD4GBHC_BB	060557804063	3946446
TS8GSDHC4_BB	760557818540	1305563627
ZE-CU77_BB	811709014010	5187292
ZE-STR18_BB	811709011736	1305597059
MCH2L_BB	871436004111	
M2L12_BB	871436001714	
MCHC40_BB	871436004166	
MI52UV_BB	871436004937	
MI37UV_BB	871436000700	
MILCS_BB	871436003596	
DVC18_BB	871436001646	
MICT4_BB	871436003817	
MICHLSM_BB	871436004258	
MCH500_BB	871436004159	
MCH900_BB	871436007891	
MIHSNV_BB	871436006801	
HQADLI90_BB	811709015109	1304906845
HQAHDMIA_BB	844660036531	
SDR5546_BB	410000005866	1305200065
MISK1050_BB	871436001745	
CL52WB_BB	871436005002	1304678711
CL58TS_BB	871436007457	1305242386
VFK30_BB	636980616308	
HQACF4GB_BB	804272718348	
09066_BB	720916090666	
EVOPCFB_BB	610696370242	
HQACCIP_BB	885249819688	
FILCP55_BB	871436005880	1304636902
1356401_BB	041778330593	4323466
83037_BB	021331830371	3762243
9065_BB	720916090659	1305202373
SDR7267_BB	636980701370	1305200430
FILCP67_BB	871436007006	4955159
HQALI10B_BB	656777001605	
FK62CL_BB	021331258540	1304844772
873-2323_BB	041778732328	5302285
1252121RB_BB	041771685454	7571097
CH20-KODAK_BB	041778233719	
L200_BB	021331150370	4504309
T130_BB	021331130372	
16061-SAKAR_BB	021331160614	
CR35S_BB	021331993298	4541202
82105-SAKAR_BB	021331821058	
MDVDCK_BB	021331651686	4781189
DC027R_BB	021331610454	
AX72BL_BB	021331257819	1304969000
FK67CL_BB	021331258588	1304844789
ASAKDSY96005K1_BB	610696360335	5546629
ASAKVTR91063K1_BB	610696362407	
2667W_BB	021331552174	5028073
CL77_BB	021331703255	3936238
11409-HK_BB	021331772275	
14062-SAKAR_BB	021331140623	
81048-SAKAR_BB	021331810489	
87062-SAKAR_BB	021331870629	4800391
37062_BB	021331370624	4661074
ASAKDSY96001K1_BB	610696360304	
FK27CL_BB	021331258533	1304844765
ZE-BP2-BL_BB	811709012849	
ZE-BP2-S_BB	811709012856	4851694
ZE-CL3A_BB	811709010005	
ZE-CU72_BB	811709014003	5187283
DC14_BB	021331743435	5014247
22848_BB	021331440532	
ZE-CPL52_BB	811709010371	5170544
ZE-CU477_BB	811709014010	1304673358
ZE-FLK49_BB	811709010548	5187229
ZE-FLK67_BB	811709010593	5015176
ZE-LPF_BB	811709012078	
ZE-TR67A_BB	811709010074	
ZE-FH70_BB	811709011545	
ZE-BRK14_BB	187016669459	
ZE-CA48B_BB	811709012023	1305121766
ZE-CA58A_BB	811709011125	1305025682
ZE-CPL30_BB	811709010319	1304906586
ZE-CPL43_BB	811709010340	1304906616
B58T_BB	871436001851	1305137903
ZE-FLK52_BB	811709010555	1304906685
ZE-HLH58_BB	811709010715	3483906
ZE-TR57A_BB	811709010067	1305552058
ZE-BP-819_BB	811709011972	
ZE-CA10B_BB	811709015116	
MIAG6_BB	871436002766	1305202502
25IN1_BB	871436007495	
8272RING_BB	636980701424	1305134933
MI43UV_BB	871436008065	1305081046
CL37WS_BB	871436007693	1304644761
M714_BB	871436004562	
MI27UV_BB	871436008058	1305081039
MENEL9_BB	871436000076	
MISP1010_BB	871436009130	
MI37FK_BB	871436005422	1304678728
MIA8400_BB	871436002995	1305202519
MI43FK_BB	871436004609	
MIFE1_BB	871436003879	1304918251
CL37TS_BB	871436007945	1305242393
MISP101_BB	871436006719	4290625
37WD_BB	871436000199	1305242379
CL55WB_BB	871436008256	
MDU14_BB	871436001769	1304918237
38056-TRU_BB	021331380562	
16056_BB	021331160560	
3652T-SAK_BB	681066208304	5184792
HS7_BB	021331399861	
ASAK25072K1_BB	718122099498	
CL67WB_BB	871436007594	1305137910
23109-FIVE-PNK_BB	610563292875	
93085SAK_BB	021331930859	5561188
96002-WM_BB	021331916419	
35148-SAKAR_BB	021331309297	
ASAKHK89099K2_BB	610696358110	
M04318MB_BB	021331043184	1304530088
81309_BB	021331813091	
DSL115SK_BB	021331995636	
SAKDFKC18_BB	718122051960	
23088CIP_BB	021331230881	5124713
CB50_BB	021331476784	3593305
T45652_BB	636980700984	1305200409
ZE-CPL49_BB	811709010364	1304906623
ZE-CU452_BB	811709012610	4804087
ZE-FLK46_BB	811709010531	5187201
FK49CL_BB	021331258663	1304844796
FK72CL_BB	021331258793	1304844819
MX40_BB	681066403303	5306023
ZE-SBD_BB	187016273991	3481735
ZE-UV43_BB	811709010159	1304906562
ZE-UV58_BB	811709010203	1305107128
ZE-WI4KIT_BB	811709015376	
IP-ITK72_BB	811709014706	
IR-DAS52_BB	811709012337	6260286
AZKSZECBG60DK1_BB	610696351753	
ZE-CA48A_BB	811709011132	1305025699
ZE-CPL72_BB	811709010425	1304906654
ZE-CU455_BB	187016730609	4801169
ZE-CVAFC_BB	811709015987	3483988
ZE-DGC_BB	187016274004	3481744
PAWM001U_BB	092636210359	
TGCH500_BB	871436007075	
TGNB1LH_BB	871436003305	
TGBNB5L_BB	871436007129	1305374872
TGB308_BB	871436005101	4972944
TGUCC_BB	871436005460	
BUS019202_BB	092636246228	3733667
APA02US_BB	092636212100	4723117
TSM070US10_BB	092636238377	
TGLI12B_BB	871436003176	
TBM060US_BB	092636247973	
AMP11US_BB	092636241766	9041921
PAWM10U10B_BB	092636206123	
AMU18US_BB	092636219864	3937834
TGBENEL3A_BB	871436007686	
AWE01US_BB	092636213503	
TPT012US_BB	092636219208	4950542
AMW25US_BB	092636235390	
ASONDSCW620RK1_BB	610696365545	
SGPT111USS_BB	027242830592	3478046
DREX14VPVLT_BB	027242832732	5090184
DVPSR510H_BB	027242841093	4790739
ASONDSCTX20BK3_BB	639767694322	
HDRCX290B_BB	027242863606	
LCSWMP_BB	027242843844	1305375275
DRGA100VLT_BB	027242815377	5090148
DRXB23VP_BB	027242832695	5374423
SANS400_BB	027242819252	
ASONDSCH90RK2_BB	610696372376	
ICFCS15IPBLK_BB	027242826663	3316142
CMUBR100_BB	027242822603	2802483
MDREX34SCPNK_BB	027242766747	5148542
SVT1311CGXS_BB	027242854529	
DSCTX200VV_BB	027242843899	5516938
DSCTX20G_BB	027242844094	5613075
ASONHDRCX210LK2_BB	610696370662	
ASONSAL75300K1_BB	718122060801	
ASONSLTA37KK1_BB	639767693844	
HDRGW77VW_BB	027242850941	
ASONHDRCX210LK4_BB	610696370686	
XBA3_BB	027242830059	1304434188
DSCTX66P_BB	027242844025	
ASONDSCHX10VRK2_BB	610696370594	
ASONNEXF3KBK4_BB	639767693790	
SF16N4TQ_BB	027242848801	
ASONDSCH90RK3_BB	610696372383	
ASONDSCW620RK2_BB	610696365552	
ASONDSCHX20VBKK1_BB	639767694452	
ASONNEX7BK6_BB	610696374202	
MDRNC500D_BB	027242724457	9821079
DSCTX66_BB	027242844001	
MDREX210BBLU_BB	027242840478	1304753579
DSCTX20D_BB	027242844100	5613084
ASONSEL50F18K2_BB	610696374585	
ASONSLTA37KK7_BB	639767693905	
DSCHX10V_BB	027242843967	5357539
ASONDSCH90RK1_BB	610696372369	
ASONDSCHX10VSK2_BB	610696370532	
ASONDSCHX200VK2_BB	610696370488	
MHCEC609IP_BB	027242837829	1305146400
LCHTW1R_BB	027242776081	1304530439
LCSCSVFL_BB	027242781641	1304491020
RDPX500IP_BB	027242826748	3316179
ASONHDRCX210LK1_BB	610696370655	
ASONNEX7BK3_BB	610696374172	
ASONHDRCX190BK2_BB	610696364623	
ASONNEX7BK5_BB	610696374196	
MDRMA300_BB	027242831698	1305377934
MDRW08L_BB	027242491472	2568885
MDRZX100WHI_BB	027242807785	
MDRZX600GRAY_BB	027242844605	1304753593
LCJHD_BB	027242697522	5301392
LCSTWMB_BB	027242837423	1304928649
RDPCA1_BB	027242844650	5613093
RMKZ1_BB	027242780088	3224937
ASONDSCHX10VWK3_BB	610696370631	
ASONHDRCX190BK1_BB	610696364616	
ASONNEX7BK4_BB	610696374189	
ASONNEXF3KBK1_BB	639767693769	
LCSTWML_BB	027242842038	1305469301
MDRZX600WHI_BB	027242844599	1305154306
DSCTX200V_BB	027242843875	
DSCWX50_BB	027242842748	5314217
LCJTHEB_BB	027242776111	5301692
LCSHAB_BB	027242728752	5301629
LCSMDA_BB	689466295955	5347578
LCSWE_BB	027242681194	
SAL75300KIT_BB	027242239838	
ASONDSCHX10VWK2_BB	610696370624	
ASONSLTA37KK2_BB	639767693851	
MDRDS6500_BB	027242806900	4124006
MDREX10LPPNK_BB	027242815247	
MDREX40LPWHI_BB	027242801844	
MDRNC100D_BB	027242822825	5090175
LCJHKB_BB	027242843776	1304491037
ASONNEX7BK1_BB	610696374158	
ASONNEXF3KBK3_BB	639767693783	
ASONNEXF3KSK3_BB	639767693820	
DREX13DPV_BB	027242816138	
ASONNEXF3KSK4_BB	639767693837	
ASONSAL8514K1_BB	718122649907	1305648096
DSCTX66W_BB	027242844049	
HTSS380_BB	027242808317	
LCSCSKB_BB	027242730175	5301647
ASONDSCHX10VSK3_BB	610696370549	
ASONDSCHX10VWK1_BB	610696370617	
ASONDSCW530LK3_BB	610696358011	
LCSVCD_BB	027242811850	
RDPM15IP_BB	027242814141	4637751
ASONDSCH90BK1_BB	610696372338	
ASONDSCH90BK3_BB	610696372352	
ASONNEXF3KSK2_BB	639767693813	
ASONSLTA37KK5_BB	639767693882	
ASONDSCWX150SK3_BB	639767649384	
ASONHDRCX210LK3_BB	610696370679	
ASONNEX7BK2_BB	610696374165	
MDRAS20J_BB	027242718432	
DRISUITE_BB	859117003028	
DEV3_BB	027242838031	5046815
MDR370LPGRN_BB	027242768819	5148551
DSCTX200VR_BB	027242843882	5516929
DVM63HDR_BB	027242660809	
LCJRXAB_BB	027242853973	1304522304
LCSWMV_BB	027242843851	1305375282
ASONDSCHX10VRK1_BB	610696370587	
MZ5590_BB	719821162148	
MZ5313_BB	719821160458	
MZ53452_BB	719821231820	
MZ5452_BB	719821160977	
MZ5368_BB	719821160724	4199566
MZ5503_BB	718122005666	1305121094
S52HCYGB_BB		
S55DCOGGB_BB	024066008923	1304845656
S62SSPOT_BB	024066012739	1304678063
S72HCBLGB_BB	024066414700	1304969697
S58HCGGB_BB	024066010506	
S77HCPGB_BB	024066414991	1304845878
B4982AGB_BB	024066490155	1304845922
A62CRPLGB_BB	024066016669	5612419
S49MV3FGB_BB	024066011350	1304845786
S49YCSGB_BB	024066008480	
S67HCVGB_BB	024066415059	1304845892
B5580BGB_BB	024066550101	1304845960
AHOYB5282AGBK1_BB	609728165291	5183784
A72ND4XGB_BB	024066002730	5612377
A5285AGB_BB	024066523235	1304845953
A72ND2XGB_BB	024066002631	1304942485
S67HCBLGB_BB	024066414694	1304845847
S82HCLGGB_BB	024066010643	
A55ND4XGB_BB	024066553324	1304969710
B43PLGB_BB	024066011992	1304678049
S49GCBLGB_BB	024066009708	
S55GCSGB_BB	024066008305	1304669955
S55HCVGB_BB	024066010940	
S67HCBRGB_BB	024066414731	1304678117
A55CRPLGB_BB	024066016645	5586208
A77ND4X_BB	024066002747	5586183
S55HCOGB_BB	024066010674	1304678018
S58HCRGB_BB	024066010865	1304845748
X82UVGB_BB	024066014191	5181904
B5285AGB_BB	024066005229	5181813
B52CUSGB_BB	024066520210	
B5582AGB_BB	024066550156	1304678131
B6785AGB_BB	024066005274	1304845595
S49HCPGB_BB	024066010742	1304678025
B72CUSGB_BB	024066017758	1304678094
B72ND8XGB_BB	024066006967	1304630450
S49RCSGB_BB	024066008381	1304845618
S52HCOGB_BB	024066010667	1304845694
S55PLFADGB_BB	024066012609	1304678056
A82UVGB_BB	024066002921	1304845557
A67ND400_BB	024066018106	1305511390
S58HCYGB_BB	024066011046	5181868
B4982BGB_BB	024066490162	5181986
A52CRPLGB_BB	024066016638	1304845823
S52RBPLGB_BB	024066013385	1304678087
S55SSPOTGB_BB	024066550606	
S55HCBRGB_BB	024066010223	1304669986
35223_BB	056035352232	
A5580BGB_BB	024066553102	5182011
A82ND4XGB_BB	024066002754	
A46SKYGB_BB	024066463067	5181977
A67CRPLGB_BB	024066016676	5612428
S58HCVGB_BB	024066010957	1304845779
A72GRX1GB_BB	024066003041	1304845564
B5580AGB_BB	024066550095	5182002
X62UVGB_BB	024066628039	5612695
S49GYCSGB_BB	024066008183	5181822
S52HCBRGB_BB	024066010216	1304669993
S55VMVGB_BB	024066013279	1304845809
S58HCPGB_BB	024066010773	1304845717
HY46CP_BB	718122009664	3929274
B49X0GB_BB	024066490070	
B62CSGB_BB	024066008688	1304845649
S49HCBLGB_BB	024066010117	5181831
B5282AGB_BB	024066520159	5181995
B6282BGB_BB	024066004857	1304669979
B77CUSGB_BB	024066017765	1304678100
S49HCOGB_BB	024066010650	1304670005
S49RBPLGB_BB	024066013378	5181895
S49SPCSGB_BB	024066014078	1304845816
ALOWSRD100AWK1_BB	718122204618	5169697
LP36186-0EU_BB	056035361869	5167238
2073510_BB	056035073533	
1938010_BB	056035193804	
HK-DG72_BB	024066051943	4518296
B49CRPLGB_BB	024066490193	1304845939
LP35299-PEU_BB	056035352997	1304828802
35188-LOWEPRO_BB	056035351884	
LP34420-0EU_BB	056035344206	
35256_BB	056035352560	3937112
34747_BB	056035347474	5167052
LP36338-0EN_BB	056035363382	
GOGOPACFRST_BB	822757885439	
GOGOSACPBLUE_BB	822757775044	
NPTRB_BB	096727882821	
34701_BB	056035347016	3900445
LP34590-0EU_BB	056035345906	1305516562
34725_BB	056035347252	
344701_BB	023554029198	
6713101_BB	043325997303	5662344
8327_BB	043325835032	1305131727
DELTABLUE_BB	822757335835	
DC20BK_BB	822757132205	
GOGOPACTAN_BB	822757665390	
344472_BB	023554029013	3004317
MX537801_BB	023554017720	4968171
556204_BB	023554027668	4227145
560801_BB	023554016228	5014256
333073_BB	023554027903	1305403534
344085_BB	023554030071	5516504
SP78703_BB	023554009749	
MX537501_BB	023554017713	4968162
MXS536301_BB	023554020546	5181359
559101_BB	023554029433	1305685053
566801_BB	023554021925	
ATMC608BK2_BB	718122227211	4492767
50013_BB	799429500139	
F805_BB	719821115359	
576801_BB	023554025527	5014274
381902_BB	023554028696	1305403558
568901_BB	023554027460	
572992_BB	023554029976	5391602
554602_BB	023554024100	5166187
555002_BB	023554026999	5181516
556101_BB	023554027620	5181589
560301_BB	023554016334	5397078
LLLR1250_BB	870862000216	4199575
LLLR3096_BB	719821199861	1305710205
578901_BB	023554029426	4749123
568401_BB	023554022335	
571401_BB	023554029105	
343310_BB	023554027132	
333002_BB	023554026791	1305403510
345885_BB	023554029556	5276744
344501_BB	023554029174	3004256
529004_BB	023554025565	4968232
529201_BB	023554025473	4924187
532901_BB	023554020539	
537413_BB	023554026630	5181482
578401_BB	023554028924	4937303
81807_BB	023554011612	1305130119
12501_BB	023554005017	1304490917
N1501_BB	023554005673	5104188
554603_BB	023554024117	
338501_BB	023554027699	5181613
339273_BB	023554028481	
563001_BB	023554027392	5181561
572701_BB	023554029624	3004238
333685_BB	023554029150	
337513_BB	023554027705	5301064
338513_BB	023554027712	4504618
344672_BB	023554029082	5181786
551302_BB	023554024834	
551502_BB	023554024858	4924178
ATMC5549BRK1_BB	718122652006	
ATMC5608BK1_BB	718122651603	
335073_BB	023554027965	4227154
551402_BB	023554025930	
345801_BB	023554029549	5276735
336573_BB	023554028344	
MBX539701_BB	023554020676	
ATMC5375GBK1_BB	718122505937	4492867
339485-TAMRAC_BB	023554028511	
542301_BB	023554030156	
338085_BB	023554028566	
334573_BB	023554027941	1305403541
34601_BB	023554013616	1304490924
ATMCV9XPSPBK1_BB	718122651504	
ATMC5258BK1_BB	718122651108	
337501_BB	023554027682	
576893_BB	023554030040	5545241
344072_BB	023554030064	5516498
32701_BB	023554015757	
ATMC5612BK1_BB	718122651405	
S11101_BB	023554006427	1305219340
337001_BB	023554028528	5181668
344585_BB	023554029181	
554702_BB	023554024124	
572592_BB	023554029952	
576793_BB	023554030033	5516461
MX534101_BB	023554027330	5166202
572573_BB	023554029945	
ATMCV8XPSPBK1_BB	718122796809	
MX534301_BB	023554027347	1304845298
MX-536401_BB	023554028412	1305130164
N4501_BB	023554003075	1304964050
344001_BB	023554030057	5516489
344401_BB	023554029020	
526701_BB	023554029723	5391596
ATMC554603K1_BB	718122651702	
MX539801_BB	023554017744	
TR406_BB	023554028580	
558801_BB	023554027118	4479624
560601_BB	023554016358	5397087
578801_BB	023554028948	4551509
572392_BB	023554029938	5516443
74803_BB	023554013746	1305130126
525801_BB	023554022694	5181395
520402_BB	023554022915	5005045
520601_BB	023554022199	4968205
556201_BB	023554027637	5181598
578601_BB	023554028931	3004326
578685_BB	023554028955	4551518
551503_BB	023554024865	5181464
568201_BB	023554022861	5181437
576601_BB	023554025503	3004229
525601_BB	023554022687	5104197
537104_BB	023554022304	3004399
537503_BB	023554026647	5435088
554902_BB	023554024285	
579301_BB	023554029877	5516425
69101_BB	023554019496	
571601_BB	023554029129	4227181
529202_BB	023554025572	
61401_BB	023554002566	
60204_BB	023554002245	1304490887
60401_BB	023554002320	1304490894
60801_BB	023554002474	4426453
800461_BB	067215012709	
521104_BB	023554020430	
381208_BB	023554028467	1305236873
MX538301_BB	023554027439	5166211
554903_BB	023554024292	5397102
561201_BB	023554017768	
555003_BB	023554027033	3900279
556401_BB	023554027644	5166239
568601_BB	023554021581	1305403473
572092_BB	023554030019	5391639
572201_BB	023554029600	3004344
GO4102_BB	719821159339	
N505501_BB	023554023172	
520404_BB	023554022939	1305403480
529401_BB	023554025480	1304490986
ATMC5606BK1_BB	718122651801	
ATMC5549BRK2_BB	718122222919	
MXS5368_BB	023554020355	4112056
526101_BB	023554023295	5397096
537513_BB	023554026654	5181491
576901_BB	023554025534	5397139
579701_BB	023554029891	5516434
75901_BB	023554018079	1304490955
ATMC5549BGK1_BB	718122650705	
RS0447_BB	034447008855	1304975759
STXMP1_BB	034447020949	5047396
DL-0245_BB	034447002785	1304975742
DL-0262_BB	034447035318	1304975766
572373_BB	023554029921	1305685060
521404_BB	023554015900	5301019
ATX107PRODXC_BB	4961607634127	
ATX116PRODXS_BB	4961607634288	
ATOK1116PRDXCK1_BB	610696358790	4710844
ATOK1116PRDXSK1_BB	610696358806	4763836
8023_BB	410000023754	
DL0344P_BB	034447029898	4079009
KGGBN-BK_BB	874634000855	4934642
ATOK1116PRDXNK1_BB	610696358783	4801318
ATX100PRODC_BB	4961607633953	1305211559
ATX107PRODXN_BB	4961607634110	4193526
ATX116PRODXC_BB	4961607634189	4193544
ATX116PRODXN_BB	4961607634172	4710826
576701_BB	023554025510	3004122
ATMC5549BGK2_BB	718122223015	
537101_BB	023554022298	5316958
ATMC608BK1_BB	718122797004	
MX534701_BB	023554027354	
558701_BB	023554027101	4479615
ATMCV7XPSPBK1_BB	718122652709	
537403_BB	023554026623	4924196
MX-538001_BB	023554028535	1304845311
550201_BB	023554023660	
556104_BB	023554027651	5316976
558601_BB	023554027095	5181543
612212_BB	049368700184	
617630_BB	049368703383	1304531160
ASLIU8000K1_BB	718122697403	
BQ1267_BB	725211112679	
BQ1273_BB	725211112730	
542601_BB	023554030187	
615504_BB	049368700122	4505662
ASLICBHK1_BB	718122765904	
611351_BB	049368700566	1304682053
617900_BB	049368700054	4188691
617033_BB	049368702300	
617505_BB	049368700320	4188728
611849-SLIK_BB	049368703178	4188755
615315_BB	049368700009	4188081
617800_BB	036791178000	1305123647
618737_BB	049368700931	
618709_BB	049368700382	5182551
618731_BB	4906752251812	
618335_BB	4906752251836	4192751
615900_BB	049368701334	4192742
618730_BB	049368700719	1304856836
ASLI700DXK1_BB	610563298129	
618720_BB	049368701532	1304491228
613331_BB	049368700030	
JSGND700_BB	853120080229	
00200_BB	689076066617	
00135_BB	689076334532	1305219760
00201-TREKTECH_BB	689076066716	
1004BAC_BB	719821301530	
559B-1_BB	719821305996	
242AFM_BB	029144084523	1304678193
SUR5258_BB	636980700441	
ABSEOS_BB	636980703213	
PC-PD1_BB	609132968334	5586932
JSC20D_BB	853120001040	
JSC30D_BB	853120001293	
BQ1263_BB	725211112631	
BQ1264_BB	725211112648	4624435
BQ1195_BB	725211111955	
LQ-124_BB	744579124001	5015097
LQ-101_BB	744579101002	
LQ-119_BB	744579119007	4084605
BQ1309_BB	725211113096	4624444
BE2512_BB	725211225126	4969504
BQ1266_BB	725211112662	
BQ1105_BB	725211111054	4620281
BE2214_BB	725211222149	
BE2223_BB	725211222231	
KT-UL-B-222_BB	719821312246	5010162
1015_BB	830998000153	
337085_FO_BB	023554028559	
BQ1306_BB	725211113065	4971372
BQ1307_BB	725211113072	
BQ1268_BB	725211112686	
KTVA-605-57_BB	719821277071	
KT-PL-FB-74_BB	719821312215	1304886109
KTVAEXO12_BB	719821239956	5010065
KT-ZZ-STH-3N1_BB	719821297772	
KTVAEXO7_BB	719821239963	
KTPB46_BB	719821269854	1305373189
ABOG190XPROB16_BB	718122063499	1304885720
ABOG679B3025_BB	718122519439	1305016130
ABOG685B3229_BB	718122521135	1305016161
PK1960_BB	053661005426	
C500_BB	817062001339	4627827
CC-100AW_BB	094922017284	
ABOG190XDB6_BB	718122498635	
ABOG190XPROB7_BB	718122501335	
